 (1.000000000000000000e+00+0.000000000000000000e+00j)  (0.000000000000000000e+00+1.116150866620885029e+00j)
 (9.922911893760835156e-01+0.000000000000000000e+00j)  (-7.821281979552325778e-03+5.052967936015292372e-01j)
 (9.846418045134024410e-01+0.000000000000000000e+00j)  (-5.640810787255587551e-03+1.821696699702080868e-01j)
 (9.770513873100171720e-01+0.000000000000000000e+00j)  (-2.417290824430023705e-03+5.202339216350878454e-02j)
 (9.695194831954093706e-01+0.000000000000000000e+00j)  (-1.010484584344758640e-03+1.630112703981429281e-02j)
 (9.620456411032586308e-01+0.000000000000000000e+00j)  (-9.088837776968944912e-04+1.172123728802884624e-02j)
 (9.546294134444293089e-01+0.000000000000000000e+00j)  (-1.125446351758942068e-03+1.208442227895644913e-02j)
 (9.472703560801656320e-01+0.000000000000000000e+00j)  (-1.305384421305138491e-03+1.200161700000873868e-02j)
 (9.399680282954937516e-01+0.000000000000000000e+00j)  (-1.490450040265158546e-03+1.197576696675969367e-02j)
 (9.327219927728276350e-01+0.000000000000000000e+00j)  (-1.709873369775387819e-03+1.219559509116433654e-02j)
 (9.255318155657799029e-01+0.000000000000000000e+00j)  (-1.920111939155220776e-03+1.230672489458132374e-02j)
 (9.183970660731736180e-01+0.000000000000000000e+00j)  (-2.111682952460267049e-03+1.228328796497633012e-02j)
 (9.113173170132550238e-01+0.000000000000000000e+00j)  (-2.322412707840599329e-03+1.236024799770258677e-02j)
 (9.042921443981042362e-01+0.000000000000000000e+00j)  (-2.566498922507602816e-03+1.258300586344723686e-02j)
 (8.973211275082438876e-01+0.000000000000000000e+00j)  (-2.813923382529981074e-03+1.278248008634942472e-02j)
 (8.904038488674436147e-01+0.000000000000000000e+00j)  (-3.043126726548741039e-03+1.287151964809153150e-02j)
 (8.835398942177181691e-01+0.000000000000000000e+00j)  (-3.276357248484433691e-03+1.295888589126354545e-02j)
 (8.767288524945184847e-01+0.000000000000000000e+00j)  (-3.546890163278831019e-03+1.316785355036046400e-02j)
 (8.699703158021147020e-01+0.000000000000000000e+00j)  (-3.851402940624863887e-03+1.346498794513124875e-02j)
 (8.632638793891673767e-01+0.000000000000000000e+00j)  (-4.156571423225537479e-03+1.372483657308104510e-02j)
 (8.566091416244887569e-01+0.000000000000000000e+00j)  (-4.448530830002400162e-03+1.390912684434580417e-02j)
 (8.500057039729899122e-01+0.000000000000000000e+00j)  (-4.755657814280343613e-03+1.411279250531050945e-02j)
 (8.434531709718132708e-01+0.000000000000000000e+00j)  (-5.113639645022968749e-03+1.443301477766803856e-02j)
 (8.369511502066497854e-01+0.000000000000000000e+00j)  (-5.519833360106078668e-03+1.484547536868099753e-02j)
 (8.304992522882376216e-01+0.000000000000000000e+00j)  (-5.938404900313310440e-03+1.524467094397548468e-02j)
 (8.240970908290433661e-01+0.000000000000000000e+00j)  (-6.351644145520146320e-03+1.558780562475684493e-02j)
 (8.177442824201217597e-01+0.000000000000000000e+00j)  (-6.791276835426992078e-03+1.595550984206392520e-02j)
 (8.114404466081545086e-01+0.000000000000000000e+00j)  (-7.305695692816367715e-03+1.645269791435809842e-02j)
 (8.051852058726660655e-01+0.000000000000000000e+00j)  (-7.900868840644510727e-03+1.707553063893870252e-02j)
 (7.989781856034144925e-01+0.000000000000000000e+00j)  (-8.533773025892376490e-03+1.771855335986581570e-02j)
 (7.928190140779572959e-01+0.000000000000000000e+00j)  (-9.178637480671540672e-03+1.832642959815465253e-02j)
 (7.867073224393902331e-01+0.000000000000000000e+00j)  (-9.886916820210634588e-03+1.900036319553397718e-02j)
 (7.806427446742565390e-01+0.000000000000000000e+00j)  (-1.074473304086793687e-02+1.989089410363773305e-02j)
 (7.746249175906282369e-01+0.000000000000000000e+00j)  (-1.174979703006824236e-02+2.096877516682005629e-02j)
 (7.686534807963552041e-01+0.000000000000000000e+00j)  (-1.278898587791166795e-02+2.201717875338709066e-02j)
 (7.627280766774818810e-01+0.000000000000000000e+00j)  (-1.392112798849189786e-02+2.313429335747770738e-02j)
 (7.568483503768311804e-01+0.000000000000000000e+00j)  (-1.596099862175907533e-02+2.561815737443481206e-02j)
 (7.510139497727524871e-01+0.000000000000000000e+00j)  (-2.102185531386129361e-02+3.260563287243106734e-02j)
 (7.452245254580348588e-01+0.000000000000000000e+00j)  (-3.246374667825270566e-02+4.868118373710354080e-02j)
 (7.394797307189808766e-01+0.000000000000000000e+00j)  (-5.384454905354071896e-02+7.809673822528494236e-02j)
 (7.337792215146434760e-01+0.000000000000000000e+00j)  (-8.699114600823516785e-02+1.220855738356726866e-01j)
 (7.281226564562222059e-01+0.000000000000000000e+00j)  (-1.299385525841099120e-01+1.765133765387286169e-01j)
 (7.225096967866181386e-01+0.000000000000000000e+00j)  (-1.758330190772450785e-01+2.312735658933878502e-01j)
 (7.169400063601468753e-01+0.000000000000000000e+00j)  (-2.136836620005966025e-01+2.722091668299581046e-01j)
 (7.114132516224069835e-01+0.000000000000000000e+00j)  (-2.311026575013692685e-01+2.851983416624951362e-01j)
 (7.059291015903051969e-01+0.000000000000000000e+00j)  (-2.182363898371337263e-01+2.609576413286267549e-01j)
 (7.004872278322340495e-01+0.000000000000000000e+00j)  (-1.714328320164211772e-01+1.986614798688964845e-01j)
 (6.950873044484030538e-01+0.000000000000000000e+00j)  (-9.516233439037917463e-02+1.068867401502371223e-01j)
 (6.897290080513217569e-01+0.000000000000000000e+00j)  (-1.346325134001622511e-03+1.465873799097261150e-03j)
 (6.844120177464323440e-01+0.000000000000000000e+00j)  (9.373826367341216159e-02-9.894343982245262792e-02j)
 (6.791360151128924549e-01+0.000000000000000000e+00j)  (1.738808607962588348e-01-1.779376679622105828e-01j)
 (6.739006841845059936e-01+0.000000000000000000e+00j)  (2.271380790702491881e-01-2.253521361022811087e-01j)
 (6.687057114307998207e-01+0.000000000000000000e+00j)  (2.484525963880852284e-01-2.389833261070968828e-01j)
 (6.635507857382484387e-01+0.000000000000000000e+00j)  (2.400166832545756468e-01-2.238214111930731665e-01j)
 (6.584355983916413413e-01+0.000000000000000000e+00j)  (2.095644962780862375e-01-1.894457503387781960e-01j)
 (6.533598430555950243e-01+0.000000000000000000e+00j)  (1.674475641146237759e-01-1.467272070553617691e-01j)
 (6.483232157562076603e-01+0.000000000000000000e+00j)  (1.236036380213771518e-01-1.049716667118580915e-01j)
 (6.433254148628545499e-01+0.000000000000000000e+00j)  (8.534643844847016048e-02-7.023701185477349007e-02j)
 (6.383661410701242378e-01+0.000000000000000000e+00j)  (5.643539044539657573e-02-4.499753868227070186e-02j)
 (6.334450973798942952e-01+0.000000000000000000e+00j)  (3.736260945148537488e-02-2.885582380272882011e-02j)
 (6.285619890835443258e-01+0.000000000000000000e+00j)  (2.642132198209396279e-02-1.976047878026744933e-02j)
 (6.237165237443069721e-01+0.000000000000000000e+00j)  (2.099394632813103220e-02-1.520042702880214716e-02j)
 (6.189084111797547028e-01+0.000000000000000000e+00j)  (1.859970977514824667e-02-1.303294860537407632e-02j)
 (6.141373634444208252e-01+0.000000000000000000e+00j)  (1.747077330401818063e-02-1.184302294154033694e-02j)
 (6.094030948125565006e-01+0.000000000000000000e+00j)  (1.666190804863224018e-02-1.092220750098151991e-02j)
 (6.047053217610178777e-01+0.000000000000000000e+00j)  (1.585365684800038241e-02-1.004506825041843847e-02j)
 (6.000437629522876737e-01+0.000000000000000000e+00j)  (1.505196465338598868e-02-9.213759984069742545e-03j)
 (5.954181392176263188e-01+0.000000000000000000e+00j)  (1.434027957085873099e-02-8.475841010339959375e-03j)
 (5.908281735403528856e-01+0.000000000000000000e+00j)  (1.375267592208653106e-02-7.843904008726303168e-03j)
 (5.862735910392558036e-01+0.000000000000000000e+00j)  (1.325744065835292654e-02-7.291863071328198546e-03j)
 (5.817541189521306944e-01+0.000000000000000000e+00j)  (1.279841408198230043e-02-6.783535767403580177e-03j)
 (5.772694866194453267e-01+0.000000000000000000e+00j)  (1.233957623072410963e-02-6.297672189898436204e-03j)
 (5.728194254681305830e-01+0.000000000000000000e+00j)  (1.188213375537462528e-02-5.834202944304030074e-03j)
 (5.684036689954961030e-01+0.000000000000000000e+00j)  (1.145215049205941006e-02-5.404738815357458710e-03j)
 (5.640219527532704946e-01+0.000000000000000000e+00j)  (1.107514485916786216e-02-5.018725100009061718e-03j)
 (5.596740143317640026e-01+0.000000000000000000e+00j)  (1.075684283297357637e-02-4.675192580124748476e-03j)
 (5.553595933441533017e-01+0.000000000000000000e+00j)  (1.048041166753226928e-02-4.363471951683239869e-03j)
 (5.510784314108878590e-01+0.000000000000000000e+00j)  (1.021835566588816593e-02-4.069971690061277569e-03j)
 (5.468302721442164227e-01+0.000000000000000000e+00j)  (9.949230896690745840e-03-3.785441496437043449e-03j)
 (5.426148611328319715e-01+0.000000000000000000e+00j)  (9.668611454164827840e-03-3.508354614709224481e-03j)
 (5.384319459266362351e-01+0.000000000000000000e+00j)  (9.388930774144793601e-03-3.243325856179109408e-03j)
 (5.342812760216208989e-01+0.000000000000000000e+00j)  (9.129877978680072531e-03-2.996498525851283307e-03j)
 (5.301626028448657157e-01+0.000000000000000000e+00j)  (8.905892975998957323e-03-2.771056688074818516e-03j)
 (5.260756797396520801e-01+0.000000000000000000e+00j)  (8.717895869528742223e-03-2.565266214610594994e-03j)
 (5.220202619506909558e-01+0.000000000000000000e+00j)  (8.553178145931697104e-03-2.373595579943055863e-03j)
 (5.179961066094658229e-01+0.000000000000000000e+00j)  (8.392635490370467174e-03-2.189731240940209073e-03j)
 (5.140029727196874232e-01+0.000000000000000000e+00j)  (8.220845616730679609e-03-2.009546641996566661e-03j)
 (5.100406211428610836e-01+0.000000000000000000e+00j)  (8.033543193110613198e-03-1.832480036314218172e-03j)
 (5.061088145839661712e-01+0.000000000000000000e+00j)  (7.838904243753342868e-03-1.660882891522842773e-03j)
 (5.022073175772434617e-01+0.000000000000000000e+00j)  (7.652463334263375633e-03-1.498018187497129634e-03j)
 (4.983358964720954187e-01+0.000000000000000000e+00j)  (7.488633369369140057e-03-1.345955658089311151e-03j)
 (4.944943194190923874e-01+0.000000000000000000e+00j)  (7.353222246535254421e-03-1.204449479587017900e-03j)
 (4.906823563560881452e-01+0.000000000000000000e+00j)  (7.240552768116131389e-03-1.071204891025225037e-03j)
 (4.868997789944419230e-01+0.000000000000000000e+00j)  (7.136364309790190104e-03-9.431700091444908396e-04j)
 (4.831463608053470082e-01+0.000000000000000000e+00j)  (7.024860708075365660e-03-8.180248713663087383e-04j)
 (4.794218770062641521e-01+0.000000000000000000e+00j)  (6.896379571486585709e-03-6.950645683073736116e-04j)
 (4.757261045474602823e-01+0.000000000000000000e+00j)  (6.751987566452457949e-03-5.751033170593184557e-04j)
 (4.720588220986504102e-01+0.000000000000000000e+00j)  (6.602837592777052560e-03-4.595908672767995396e-04j)
 (4.684198100357427896e-01+0.000000000000000000e+00j)  (6.464602549526333140e-03-3.495294972625382279e-04j)
 (4.648088504276863264e-01+0.000000000000000000e+00j)  (6.349601738231654482e-03-2.448238330841325189e-04j)
 (4.612257270234189632e-01+0.000000000000000000e+00j)  (6.260351888303692693e-03-1.443949971093208919e-04j)
 (4.576702252389172609e-01+0.000000000000000000e+00j)  (6.187720422502842460e-03-4.692581094707028058e-05j)
 (4.541421321443452341e-01+0.000000000000000000e+00j)  (6.114849580004919419e-03+4.827040395500012323e-05j)
 (4.506412364513028290e-01+0.000000000000000000e+00j)  (6.025373095334175116e-03+1.408455700737928700e-04j)
 (4.471673285001721010e-01+0.000000000000000000e+00j)  (5.912259397303512576e-03+2.297980762677169118e-04j)
 (4.437202002475616469e-01+0.000000000000000000e+00j)  (5.782850896785029018e-03+3.144677884103039170e-04j)
 (4.402996452538469052e-01+0.000000000000000000e+00j)  (5.656802231459999442e-03+3.955055681433848657e-04j)
 (4.369054586708073784e-01+0.000000000000000000e+00j)  (5.556453719959912260e-03+4.750096521364619972e-04j)
 (4.335374372293587797e-01+0.000000000000000000e+00j)  (5.492884876707543329e-03+5.553322316092394522e-04j)
 (4.301953792273794930e-01+0.000000000000000000e+00j)  (5.454272533877946652e-03+6.368495613466149032e-04j)
 (4.268790845176317350e-01+0.000000000000000000e+00j)  (5.405012299986383661e-03+7.160539558933330445e-04j)
 (4.235883544957744773e-01+0.000000000000000000e+00j)  (5.303492850702614184e-03+7.863076912082638892e-04j)
 (4.203229920884701820e-01+0.000000000000000000e+00j)  (5.143208428932902893e-03+8.440902749852440250e-04j)
 (4.170828017415821876e-01+0.000000000000000000e+00j)  (5.016543665297594837e-03+9.032459216190864967e-04j)
 (4.138675894084638540e-01+0.000000000000000000e+00j)  (5.194172296861914763e-03+1.018465467316102997e-03j)
 (4.106771625383371371e-01+0.000000000000000000e+00j)  (6.207040500940823151e-03+1.317140919864578669e-03j)
 (4.075113300647617565e-01+0.000000000000000000e+00j)  (8.913827865792270377e-03+2.036185709993267121e-03j)
 (4.043699023941921822e-01+0.000000000000000000e+00j)  (1.453572780691067719e-02+3.557969069543736023e-03j)
 (4.012526913946237173e-01+0.000000000000000000e+00j)  (2.464289684026806787e-02+6.437770290498854783e-03j)
 (3.981595103843257877e-01+0.000000000000000000e+00j)  (4.108279713383880538e-02+1.141463053357296732e-02j)
 (3.950901741206616635e-01+0.000000000000000000e+00j)  (6.584902098554068495e-02+1.939846626369803179e-02j)
 (3.920444987889953325e-01+0.000000000000000000e+00j)  (1.008986536563999253e-01+3.142881848882478346e-02j)
 (3.890223019916826952e-01+0.000000000000000000e+00j)  (1.479351843115946363e-01+4.860434893581407068e-02j)
 (3.860234027371488019e-01+0.000000000000000000e+00j)  (2.081808718727932439e-01+7.198660445372452588e-02j)
 (3.830476214290482462e-01+0.000000000000000000e+00j)  (2.821661263884072124e-01+1.024859451350895040e-01j)
 (3.800947798555101009e-01+0.000000000000000000e+00j)  (3.695632425751230743e-01+1.407411360061829042e-01j)
 (3.771647011784646786e-01+0.000000000000000000e+00j)  (4.690877248463081184e-01+1.870063110089894287e-01j)
 (3.742572099230538907e-01+0.000000000000000000e+00j)  (5.784830849210380599e-01+2.410594233995359270e-01j)
 (3.713721319671217103e-01+0.000000000000000000e+00j)  (6.945954630196221613e-01+3.021447750510040109e-01j)
 (3.685092945307870127e-01+0.000000000000000000e+00j)  (8.135340873461074374e-01+3.689589438834440238e-01j)
 (3.656685261660961306e-01+0.000000000000000000e+00j)  (9.309038588796519909e-01+4.396848414914788505e-01j)
 (3.628496567467550116e-01+0.000000000000000000e+00j)  (1.042088478934371398e+00+5.120733543592842496e-01j)
 (3.600525174579412013e-01+0.000000000000000000e+00j)  (1.142557441117706851e+00+5.835667563282614934e-01j)
 (3.572769407861935420e-01+0.000000000000000000e+00j)  (1.228168367664971727e+00+6.514535055701232702e-01j)
 (3.545227605093805856e-01+0.000000000000000000e+00j)  (1.295437601343883971e+00+7.130407122432913525e-01j)
 (3.517898116867456682e-01+0.000000000000000000e+00j)  (1.341756267919056445e+00+7.658288467876916972e-01j)
 (3.490779306490293110e-01+0.000000000000000000e+00j)  (1.365535478036375538e+00+8.076732883806142516e-01j)
 (3.463869549886672283e-01+0.000000000000000000e+00j)  (1.366272026057209876e+00+8.369189946448692963e-01j)
 (3.437167235500645512e-01+0.000000000000000000e+00j)  (1.344533897952841173e+00+8.524976165351800805e-01j)
 (3.410670764199440486e-01+0.000000000000000000e+00j)  (1.301872226335771154e+00+8.539803541720539792e-01j)
 (3.384378549177698425e-01+0.000000000000000000e+00j)  (1.240672308772273302e+00+8.415842448456886116e-01j)
 (3.358289015862442328e-01+0.000000000000000000e+00j)  (1.163960455849167630e+00+8.161338851524634341e-01j)
 (3.332400601818779617e-01+0.000000000000000000e+00j)  (1.075185542374345937e+00+7.789843662683593184e-01j)
 (3.306711756656333101e-01+0.000000000000000000e+00j)  (9.779942352699465546e-01+7.319141020781009255e-01j)
 (3.281220941936391911e-01+0.000000000000000000e+00j)  (8.760172134763587470e-01+6.769980457208795155e-01j)
 (3.255926631079775202e-01+0.000000000000000000e+00j)  (7.726806786182514042e-01+6.164724541796586799e-01j)
 (3.230827309275414727e-01+0.000000000000000000e+00j)  (6.710535640599539775e-01+5.526019369898181877e-01j)
 (3.205921473389632959e-01+0.000000000000000000e+00j)  (5.737365851263965810e-01+4.875581845035117934e-01j)
 (3.181207631876124542e-01+0.000000000000000000e+00j)  (4.827950953076710627e-01+4.233177567620742265e-01j)
 (3.156684304686633857e-01+0.000000000000000000e+00j)  (3.997339998555498042e-01+3.615839051192769604e-01j)
